municipality_code,city_name,town_name,full_address,postal_code,latitude,longitude,source,spatial_status,status_reason
24214,いなべ市,大安町中央ヶ丘一丁目,いなべ市 大安町中央ヶ丘一丁目,5110287,35.099133,136.531981,inabesi.zip,VERIFIED,PASSED_ALL_CHECKS
24214,いなべ市,大安町中央ヶ丘二丁目,いなべ市 大安町中央ヶ丘二丁目,5110287,35.101648,136.532770,inabesi.zip,VERIFIED,PASSED_ALL_CHECKS
24214,いなべ市,大安町中央ヶ丘三丁目,いなべ市 大安町中央ヶ丘三丁目,5110287,35.101137,136.529838,inabesi.zip,VERIFIED,PASSED_ALL_CHECKS
24214,いなべ市,大安町鍋坂,いなべ市 大安町鍋坂,5110275,35.095811,136.520959,inabesi.zip,VERIFIED,PASSED_ALL_CHECKS
24214,いなべ市,大安町丹生川上,いなべ市 大安町丹生川上,5110261,35.122389,136.503967,inabesi.zip,VERIFIED,PASSED_ALL_CHECKS
24214,いなべ市,大安町丹生川中,いなべ市 大安町丹生川中,5110262,35.121622,136.518334,inabesi.zip,VERIFIED,PASSED_ALL_CHECKS
24214,いなべ市,大安町丹生川久下,いなべ市 大安町丹生川久下,5110263,35.121785,136.526511,inabesi.zip,VERIFIED,PASSED_ALL_CHECKS
24214,いなべ市,大安町平塚,いなべ市 大安町平塚,5110273,35.104135,136.533419,inabesi.zip,VERIFIED,PASSED_ALL_CHECKS
24214,いなべ市,大安町南金井,いなべ市 大安町南金井,5110283,35.077889,136.539499,inabesi.zip,VERIFIED,PASSED_ALL_CHECKS
24214,いなべ市,大安町門前,いなべ市 大安町門前,5110281,35.084447,136.547856,inabesi.zip,VERIFIED,PASSED_ALL_CHECKS
24214,いなべ市,藤原町石川,いなべ市 藤原町石川,5110514,35.154678,136.502973,inabesi.zip,VERIFIED,PASSED_ALL_CHECKS
24214,いなべ市,藤原町市場,いなべ市 藤原町市場,5110511,35.176330,136.492037,inabesi.zip,VERIFIED,PASSED_ALL_CHECKS
24214,いなべ市,藤原町上之山田,いなべ市 藤原町上之山田,5110507,35.215848,136.477452,inabesi.zip,VERIFIED,PASSED_ALL_CHECKS
24214,いなべ市,藤原町大貝戸,いなべ市 藤原町大貝戸,5110517,35.168472,136.475494,inabesi.zip,VERIFIED,PASSED_ALL_CHECKS
24214,いなべ市,藤原町鼎,いなべ市 藤原町鼎,5110501,35.226512,136.488574,inabesi.zip,VERIFIED,PASSED_ALL_CHECKS
24214,いなべ市,藤原町上相場,いなべ市 藤原町上相場,5110502,35.201319,136.498639,inabesi.zip,VERIFIED,PASSED_ALL_CHECKS
24214,いなべ市,藤原町川合,いなべ市 藤原町川合,5110504,35.172684,136.502248,inabesi.zip,VERIFIED,PASSED_ALL_CHECKS
24214,いなべ市,藤原町坂本,いなべ市 藤原町坂本,5110518,35.175942,136.459173,inabesi.zip,VERIFIED,PASSED_ALL_CHECKS
24214,いなべ市,藤原町篠立,いなべ市 藤原町篠立,5110522,35.213723,136.445127,inabesi.zip,VERIFIED,PASSED_ALL_CHECKS
24214,いなべ市,藤原町下相場,いなべ市 藤原町下相場,5110503,35.176778,136.505314,inabesi.zip,VERIFIED,PASSED_ALL_CHECKS
24214,いなべ市,藤原町下野尻,いなべ市 藤原町下野尻,5110513,35.158496,136.503155,inabesi.zip,VERIFIED,PASSED_ALL_CHECKS
24214,いなべ市,藤原町志礼石新田,いなべ市 藤原町志礼石新田,5110512,35.169898,136.497403,inabesi.zip,VERIFIED,PASSED_ALL_CHECKS
24214,いなべ市,藤原町東禅寺,いなべ市 藤原町東禅寺,5110515,35.148383,136.492198,inabesi.zip,VERIFIED,PASSED_ALL_CHECKS
24214,いなべ市,藤原町長尾,いなべ市 藤原町長尾,5110506,35.186417,136.496162,inabesi.zip,VERIFIED,PASSED_ALL_CHECKS
24214,いなべ市,藤原町西野尻,いなべ市 藤原町西野尻,5110516,35.163744,136.488489,inabesi.zip,VERIFIED,PASSED_ALL_CHECKS
24214,いなべ市,藤原町日内,いなべ市 藤原町日内,5110505,35.181739,136.498503,inabesi.zip,VERIFIED,PASSED_ALL_CHECKS
24214,いなべ市,藤原町藤ヶ丘,いなべ市 藤原町藤ヶ丘,5110508,35.191596,136.486141,inabesi.zip,VERIFIED,PASSED_ALL_CHECKS
24214,いなべ市,藤原町古田,いなべ市 藤原町古田,5110521,35.228011,136.459418,inabesi.zip,VERIFIED,PASSED_ALL_CHECKS
24214,いなべ市,藤原町本郷,いなべ市 藤原町本郷,5110523,35.193275,136.423219,inabesi.zip,VERIFIED,PASSED_ALL_CHECKS
24214,いなべ市,藤原町山口,いなべ市 藤原町山口,5110524,35.188689,136.451236,inabesi.zip,VERIFIED,PASSED_ALL_CHECKS
24214,いなべ市,北勢町阿下喜,いなべ市 北勢町阿下喜,5110428,35.151621,136.518899,inabesi.zip,VERIFIED,PASSED_ALL_CHECKS
24214,いなべ市,北勢町飯倉,いなべ市 北勢町飯倉,5110416,35.160906,136.521426,inabesi.zip,VERIFIED,PASSED_ALL_CHECKS
24214,いなべ市,北勢町麻生田,いなべ市 北勢町麻生田,5110427,35.133366,136.536054,inabesi.zip,VERIFIED,PASSED_ALL_CHECKS
24214,いなべ市,北勢町大辻新田,いなべ市 北勢町大辻新田,5110425,35.149247,136.540276,inabesi.zip,VERIFIED,PASSED_ALL_CHECKS
24214,いなべ市,北勢町奥村,いなべ市 北勢町奥村,5110435,35.128650,136.499653,inabesi.zip,VERIFIED,PASSED_ALL_CHECKS
24214,いなべ市,北勢町垣内,いなべ市 北勢町垣内,5110437,35.136094,136.501061,inabesi.zip,VERIFIED,PASSED_ALL_CHECKS
24214,いなべ市,北勢町川原,いなべ市 北勢町川原,5110401,35.222717,136.509683,inabesi.zip,VERIFIED,PASSED_ALL_CHECKS
24214,いなべ市,北勢町北中津原,いなべ市 北勢町北中津原,5110422,35.170411,136.559622,inabesi.zip,VERIFIED,PASSED_ALL_CHECKS
24214,いなべ市,北勢町京ヶ野新田,いなべ市 北勢町京ヶ野新田,5110411,35.181891,136.511670,inabesi.zip,VERIFIED,PASSED_ALL_CHECKS
24214,いなべ市,北勢町小原一色,いなべ市 北勢町小原一色,5110404,35.198413,136.558505,inabesi.zip,VERIFIED,PASSED_ALL_CHECKS
24214,いなべ市,北勢町塩崎,いなべ市 北勢町塩崎,5110406,35.186553,136.520283,inabesi.zip,VERIFIED,PASSED_ALL_CHECKS
24214,いなべ市,北勢町下平,いなべ市 北勢町下平,5110418,35.168644,136.520129,inabesi.zip,VERIFIED,PASSED_ALL_CHECKS
24214,いなべ市,北勢町新町,いなべ市 北勢町新町,5110436,35.135407,136.458051,inabesi.zip,VERIFIED,PASSED_ALL_CHECKS
24214,いなべ市,北勢町瀬木,いなべ市 北勢町瀬木,5110417,35.157981,136.508958,inabesi.zip,VERIFIED,PASSED_ALL_CHECKS
24214,いなべ市,北勢町千司久連新田,いなべ市 北勢町千司久連新田,5110402,35.208716,136.524215,inabesi.zip,VERIFIED,PASSED_ALL_CHECKS
24214,いなべ市,北勢町其原,いなべ市 北勢町其原,5110426,35.138062,136.543225,inabesi.zip,VERIFIED,PASSED_ALL_CHECKS
24214,いなべ市,北勢町田辺,いなべ市 北勢町田辺,5110405,35.196552,136.522513,inabesi.zip,VERIFIED,PASSED_ALL_CHECKS
24214,いなべ市,北勢町皷,いなべ市 北勢町皷,5110421,35.171707,136.547630,inabesi.zip,VERIFIED,PASSED_ALL_CHECKS
24214,いなべ市,北勢町中山,いなべ市 北勢町中山,5110433,35.130776,136.516905,inabesi.zip,VERIFIED,PASSED_ALL_CHECKS
24214,いなべ市,北勢町西貝野,いなべ市 北勢町西貝野,5110414,35.172376,136.529365,inabesi.zip,VERIFIED,PASSED_ALL_CHECKS
24214,いなべ市,北勢町二之瀬,いなべ市 北勢町二之瀬,5110403,35.216420,136.540134,inabesi.zip,VERIFIED,PASSED_ALL_CHECKS
24214,いなべ市,北勢町畑毛,いなべ市 北勢町畑毛,5110413,35.181626,136.529008,inabesi.zip,VERIFIED,PASSED_ALL_CHECKS
24214,いなべ市,北勢町治田外面,いなべ市 北勢町治田外面,5110438,35.136401,136.524459,inabesi.zip,VERIFIED,PASSED_ALL_CHECKS
24214,いなべ市,北勢町東貝野,いなべ市 北勢町東貝野,5110415,35.178193,136.542587,inabesi.zip,VERIFIED,PASSED_ALL_CHECKS
24214,いなべ市,北勢町東村,いなべ市 北勢町東村,5110432,35.149441,136.531779,inabesi.zip,VERIFIED,PASSED_ALL_CHECKS
24214,いなべ市,北勢町平野新田,いなべ市 北勢町平野新田,5110423,35.159411,136.544315,inabesi.zip,VERIFIED,PASSED_ALL_CHECKS
24214,いなべ市,北勢町麓村,いなべ市 北勢町麓村,5110434,35.129622,136.509286,inabesi.zip,VERIFIED,PASSED_ALL_CHECKS
24214,いなべ市,北勢町別名,いなべ市 北勢町別名,5110431,35.148300,136.469501,inabesi.zip,VERIFIED,PASSED_ALL_CHECKS
24214,いなべ市,北勢町南中津原,いなべ市 北勢町南中津原,5110424,35.164812,136.566198,inabesi.zip,VERIFIED,PASSED_ALL_CHECKS
24214,いなべ市,北勢町向平,いなべ市 北勢町向平,5110412,35.175080,136.521881,inabesi.zip,VERIFIED,PASSED_ALL_CHECKS
24303,桑名郡木曽岬町,大字和泉,桑名郡木曽岬町 大字和泉,4980803,35.081179,136.741673,kuwanagun.zip,VERIFIED,PASSED_ALL_CHECKS
24303,桑名郡木曽岬町,大字近江島,桑名郡木曽岬町 大字近江島,4980808,35.079219,136.725664,kuwanagun.zip,VERIFIED,PASSED_ALL_CHECKS
24303,桑名郡木曽岬町,大字和富,桑名郡木曽岬町 大字和富,4980823,35.073032,136.751263,kuwanagun.zip,VERIFIED,PASSED_ALL_CHECKS
24303,桑名郡木曽岬町,大字加路戸,桑名郡木曽岬町 大字加路戸,4980801,35.092234,136.723570,kuwanagun.zip,VERIFIED,PASSED_ALL_CHECKS
24303,桑名郡木曽岬町,大字雁ヶ地,桑名郡木曽岬町 大字雁ヶ地,4980818,35.067912,136.729910,kuwanagun.zip,VERIFIED,PASSED_ALL_CHECKS
24303,桑名郡木曽岬町,大字見入,桑名郡木曽岬町 大字見入,4980802,35.091184,136.732613,kuwanagun.zip,VERIFIED,PASSED_ALL_CHECKS
24303,桑名郡木曽岬町,大字見入流作,桑名郡木曽岬町 大字見入流作,4980822,35.097186,136.729508,kuwanagun.zip,VERIFIED,PASSED_ALL_CHECKS
24303,桑名郡木曽岬町,大字源緑輪中,桑名郡木曽岬町 大字源緑輪中,4980816,35.055332,136.742089,kuwanagun.zip,VERIFIED,PASSED_ALL_CHECKS
24303,桑名郡木曽岬町,大字小和泉,桑名郡木曽岬町 大字小和泉,4980804,35.077638,136.736839,kuwanagun.zip,VERIFIED,PASSED_ALL_CHECKS
24303,桑名郡木曽岬町,大字小林,桑名郡木曽岬町 大字小林,4980805,35.079723,136.733328,kuwanagun.zip,VERIFIED,PASSED_ALL_CHECKS
24303,桑名郡木曽岬町,大字栄,桑名郡木曽岬町 大字栄,4980811,35.070323,136.739064,kuwanagun.zip,VERIFIED,PASSED_ALL_CHECKS
24303,桑名郡木曽岬町,大字新加路戸,桑名郡木曽岬町 大字新加路戸,4980821,35.094416,136.733414,kuwanagun.zip,VERIFIED,PASSED_ALL_CHECKS
24303,桑名郡木曽岬町,大字外平喜,桑名郡木曽岬町 大字外平喜,4980806,35.086484,136.729663,kuwanagun.zip,VERIFIED,PASSED_ALL_CHECKS
24303,桑名郡木曽岬町,大字田代,桑名郡木曽岬町 大字田代,4980819,35.072094,136.728418,kuwanagun.zip,VERIFIED,PASSED_ALL_CHECKS
24303,桑名郡木曽岬町,大字富田子,桑名郡木曽岬町 大字富田子,4980813,35.072043,136.749058,kuwanagun.zip,VERIFIED,PASSED_ALL_CHECKS
24303,桑名郡木曽岬町,大字中和泉,桑名郡木曽岬町 大字中和泉,4980812,35.073115,136.744845,kuwanagun.zip,VERIFIED,PASSED_ALL_CHECKS
24303,桑名郡木曽岬町,大字西対海地,桑名郡木曽岬町 大字西対海地,4980807,35.078349,136.729521,kuwanagun.zip,VERIFIED,PASSED_ALL_CHECKS
24303,桑名郡木曽岬町,大字白鷺,桑名郡木曽岬町 大字白鷺,4980815,35.062820,136.743466,kuwanagun.zip,VERIFIED,PASSED_ALL_CHECKS
24303,桑名郡木曽岬町,大字松永,桑名郡木曽岬町 大字松永,4980817,35.063919,136.737536,kuwanagun.zip,VERIFIED,PASSED_ALL_CHECKS
24303,桑名郡木曽岬町,大字三崎,桑名郡木曽岬町 大字三崎,4980814,35.064799,136.742445,kuwanagun.zip,VERIFIED,PASSED_ALL_CHECKS
24303,桑名郡木曽岬町,新輪一丁目,桑名郡木曽岬町 新輪一丁目,4980824,35.046414,136.750562,kuwanagun.zip,VERIFIED,PASSED_ALL_CHECKS
24303,桑名郡木曽岬町,新輪二丁目,桑名郡木曽岬町 新輪二丁目,4980824,35.027568,136.763386,kuwanagun.zip,VERIFIED,PASSED_ALL_CHECKS
24324,員弁郡東員町,大字穴太,員弁郡東員町 大字穴太,5110243,35.081892,136.603252,inabegun.zip,VERIFIED,PASSED_ALL_CHECKS
24324,員弁郡東員町,大字大木,員弁郡東員町 大字大木,5110244,35.103962,136.585970,inabegun.zip,VERIFIED,PASSED_ALL_CHECKS
24324,員弁郡東員町,大字北大社,員弁郡東員町 大字北大社,5110257,35.075109,136.577121,inabegun.zip,VERIFIED,PASSED_ALL_CHECKS
24324,員弁郡東員町,大字瀬古泉,員弁郡東員町 大字瀬古泉,5110252,35.067206,136.596293,inabegun.zip,VERIFIED,PASSED_ALL_CHECKS
24324,員弁郡東員町,大字筑紫,員弁郡東員町 大字筑紫,5110253,35.065784,136.607510,inabegun.zip,VERIFIED,PASSED_ALL_CHECKS
24324,員弁郡東員町,大字鳥取,員弁郡東員町 大字鳥取,5110241,35.091658,136.588129,inabegun.zip,VERIFIED,PASSED_ALL_CHECKS
24324,員弁郡東員町,大字中上,員弁郡東員町 大字中上,5110254,35.057238,136.597147,inabegun.zip,VERIFIED,PASSED_ALL_CHECKS
24324,員弁郡東員町,大字長深,員弁郡東員町 大字長深,5110255,35.059309,136.578508,inabegun.zip,VERIFIED,PASSED_ALL_CHECKS
24324,員弁郡東員町,大字八幡新田,員弁郡東員町 大字八幡新田,5110245,35.093465,136.579313,inabegun.zip,VERIFIED,PASSED_ALL_CHECKS
24324,員弁郡東員町,大字南大社,員弁郡東員町 大字南大社,5110256,35.072282,136.568788,inabegun.zip,VERIFIED,PASSED_ALL_CHECKS
24324,員弁郡東員町,大字山田,員弁郡東員町 大字山田,5110251,35.073624,136.585917,inabegun.zip,VERIFIED,PASSED_ALL_CHECKS
24324,員弁郡東員町,大字六把野新田,員弁郡東員町 大字六把野新田,5110242,35.082292,136.596370,inabegun.zip,VERIFIED,PASSED_ALL_CHECKS
24324,員弁郡東員町,笹尾西一丁目,員弁郡東員町 笹尾西一丁目,5110231,35.096546,136.592742,inabegun.zip,VERIFIED,PASSED_ALL_CHECKS
24324,員弁郡東員町,笹尾西二丁目,員弁郡東員町 笹尾西二丁目,5110231,35.100521,136.593750,inabegun.zip,VERIFIED,PASSED_ALL_CHECKS
24324,員弁郡東員町,笹尾西三丁目,員弁郡東員町 笹尾西三丁目,5110231,35.103969,136.595490,inabegun.zip,VERIFIED,PASSED_ALL_CHECKS
24324,員弁郡東員町,笹尾西四丁目,員弁郡東員町 笹尾西四丁目,5110231,35.105911,136.599353,inabegun.zip,VERIFIED,PASSED_ALL_CHECKS
24324,員弁郡東員町,笹尾東一丁目,員弁郡東員町 笹尾東一丁目,5110232,35.094020,136.597320,inabegun.zip,VERIFIED,PASSED_ALL_CHECKS
24324,員弁郡東員町,笹尾東二丁目,員弁郡東員町 笹尾東二丁目,5110232,35.097009,136.598481,inabegun.zip,VERIFIED,PASSED_ALL_CHECKS
24324,員弁郡東員町,笹尾東三丁目,員弁郡東員町 笹尾東三丁目,5110232,35.100129,136.599538,inabegun.zip,VERIFIED,PASSED_ALL_CHECKS
24324,員弁郡東員町,笹尾東四丁目,員弁郡東員町 笹尾東四丁目,5110232,35.102818,136.600724,inabegun.zip,VERIFIED,PASSED_ALL_CHECKS
24324,員弁郡東員町,城山一丁目,員弁郡東員町 城山一丁目,5110233,35.091211,136.603517,inabegun.zip,VERIFIED,PASSED_ALL_CHECKS
24324,員弁郡東員町,城山二丁目,員弁郡東員町 城山二丁目,5110233,35.097379,136.603212,inabegun.zip,VERIFIED,PASSED_ALL_CHECKS
24324,員弁郡東員町,城山三丁目,員弁郡東員町 城山三丁目,5110233,35.095146,136.605612,inabegun.zip,VERIFIED,PASSED_ALL_CHECKS
24341,三重郡菰野町,大字池底,三重郡菰野町 大字池底,5101221,35.033189,136.522905,miegun.komono.zip,VERIFIED,PASSED_ALL_CHECKS
24341,三重郡菰野町,大字潤田,三重郡菰野町 大字潤田,5101253,35.028158,136.516660,miegun.komono.zip,VERIFIED,PASSED_ALL_CHECKS
24341,三重郡菰野町,大字大強原,三重郡菰野町 大字大強原,5101222,35.028963,136.530668,miegun.komono.zip,VERIFIED,PASSED_ALL_CHECKS
24341,三重郡菰野町,大字小島,三重郡菰野町 大字小島,5101323,35.069084,136.527287,miegun.komono.zip,VERIFIED,PASSED_ALL_CHECKS
24341,三重郡菰野町,大字音羽,三重郡菰野町 大字音羽,5101252,35.026157,136.493616,miegun.komono.zip,VERIFIED,PASSED_ALL_CHECKS
24341,三重郡菰野町,大字神森,三重郡菰野町 大字神森,5101231,35.004243,136.539745,miegun.komono.zip,VERIFIED,PASSED_ALL_CHECKS
24341,三重郡菰野町,大字川北,三重郡菰野町 大字川北,5101224,35.030755,136.548688,miegun.komono.zip,VERIFIED,PASSED_ALL_CHECKS
24341,三重郡菰野町,大字切畑,三重郡菰野町 大字切畑,5101328,35.073816,136.476640,miegun.komono.zip,VERIFIED,PASSED_ALL_CHECKS
24341,三重郡菰野町,大字菰野,三重郡菰野町 大字菰野,5101233,35.008765,136.469361,miegun.komono.zip,VERIFIED,PASSED_ALL_CHECKS
24341,三重郡菰野町,大字榊,三重郡菰野町 大字榊,5101325,35.053712,136.504861,miegun.komono.zip,VERIFIED,PASSED_ALL_CHECKS
24341,三重郡菰野町,大字下村,三重郡菰野町 大字下村,5101225,35.020682,136.543774,miegun.komono.zip,VERIFIED,PASSED_ALL_CHECKS
24341,三重郡菰野町,大字宿野,三重郡菰野町 大字宿野,5101232,35.003136,136.525030,miegun.komono.zip,VERIFIED,PASSED_ALL_CHECKS
24341,三重郡菰野町,大字杉谷,三重郡菰野町 大字杉谷,5101326,35.058858,136.496896,miegun.komono.zip,VERIFIED,PASSED_ALL_CHECKS
24341,三重郡菰野町,大字諏訪,三重郡菰野町 大字諏訪,5101223,35.032517,136.538034,miegun.komono.zip,VERIFIED,PASSED_ALL_CHECKS
24341,三重郡菰野町,大字田口,三重郡菰野町 大字田口,5101321,35.083646,136.486245,miegun.komono.zip,VERIFIED,PASSED_ALL_CHECKS
24341,三重郡菰野町,大字田口新田,三重郡菰野町 大字田口新田,5101322,35.083559,136.519073,miegun.komono.zip,VERIFIED,PASSED_ALL_CHECKS
24341,三重郡菰野町,大字竹成,三重郡菰野町 大字竹成,5101312,35.047501,136.514606,miegun.komono.zip,VERIFIED,PASSED_ALL_CHECKS
24341,三重郡菰野町,大字田光,三重郡菰野町 大字田光,5101324,35.074415,136.499386,miegun.komono.zip,VERIFIED,PASSED_ALL_CHECKS
24341,三重郡菰野町,大字千草,三重郡菰野町 大字千草,5101251,35.038931,136.465665,miegun.komono.zip,VERIFIED,PASSED_ALL_CHECKS
24341,三重郡菰野町,大字永井,三重郡菰野町 大字永井,5101311,35.051455,136.530574,miegun.komono.zip,VERIFIED,PASSED_ALL_CHECKS
24341,三重郡菰野町,大字根の平,三重郡菰野町 大字根の平,5101327,35.058843,136.483023,miegun.komono.zip,VERIFIED,PASSED_ALL_CHECKS
24341,三重郡菰野町,大字福村,三重郡菰野町 大字福村,5101234,35.012450,136.523633,miegun.komono.zip,VERIFIED,PASSED_ALL_CHECKS
24341,三重郡菰野町,大字吉澤,三重郡菰野町 大字吉澤,5101226,35.016125,136.528500,miegun.komono.zip,VERIFIED,PASSED_ALL_CHECKS
24341,三重郡菰野町,大羽根園青葉町,三重郡菰野町 大羽根園青葉町,5101246,35.014907,136.488730,miegun.komono.zip,VERIFIED,PASSED_ALL_CHECKS
24341,三重郡菰野町,大羽根園呉竹町,三重郡菰野町 大羽根園呉竹町,5101243,35.014777,136.496492,miegun.komono.zip,VERIFIED,PASSED_ALL_CHECKS
24341,三重郡菰野町,大羽根園柴垣町,三重郡菰野町 大羽根園柴垣町,5101242,35.016595,136.498295,miegun.komono.zip,VERIFIED,PASSED_ALL_CHECKS
24341,三重郡菰野町,大羽根園新林町,三重郡菰野町 大羽根園新林町,5101241,35.017576,136.493740,miegun.komono.zip,VERIFIED,PASSED_ALL_CHECKS
24341,三重郡菰野町,大羽根園並木通り,三重郡菰野町 大羽根園並木通り,5101244,35.015749,136.494249,miegun.komono.zip,VERIFIED,PASSED_ALL_CHECKS
24341,三重郡菰野町,大羽根園松ケ枝町,三重郡菰野町 大羽根園松ケ枝町,5101245,35.014151,136.491397,miegun.komono.zip,VERIFIED,PASSED_ALL_CHECKS
24341,三重郡菰野町,初若の郷,三重郡菰野町 初若の郷,5101236,35.011594,136.502286,miegun.komono.zip,VERIFIED,PASSED_ALL_CHECKS
24341,三重郡菰野町,宝永台,三重郡菰野町 宝永台,5101235,35.013866,136.512749,miegun.komono.zip,VERIFIED,PASSED_ALL_CHECKS
24343,三重郡朝日町,大字埋縄,三重郡朝日町 大字埋縄,5108104,35.035443,136.645787,miegun.asahi.zip,VERIFIED,PASSED_ALL_CHECKS
24343,三重郡朝日町,大字小向,三重郡朝日町 大字小向,5108102,35.034806,136.668153,miegun.asahi.zip,VERIFIED,PASSED_ALL_CHECKS
24343,三重郡朝日町,大字柿,三重郡朝日町 大字柿,5108103,35.033941,136.657153,miegun.asahi.zip,VERIFIED,PASSED_ALL_CHECKS
24343,三重郡朝日町,大字縄生,三重郡朝日町 大字縄生,5108101,35.039087,136.675224,miegun.asahi.zip,VERIFIED,PASSED_ALL_CHECKS
24343,三重郡朝日町,向陽台一丁目,三重郡朝日町 向陽台一丁目,5108105,35.038714,136.656085,miegun.asahi.zip,VERIFIED,PASSED_ALL_CHECKS
24343,三重郡朝日町,向陽台二丁目,三重郡朝日町 向陽台二丁目,5108105,35.037106,136.654657,miegun.asahi.zip,VERIFIED,PASSED_ALL_CHECKS
24343,三重郡朝日町,向陽台三丁目,三重郡朝日町 向陽台三丁目,5108105,35.035356,136.656368,miegun.asahi.zip,VERIFIED,PASSED_ALL_CHECKS
24343,三重郡朝日町,白梅の丘西一丁目,三重郡朝日町 白梅の丘西一丁目,5108107,35.041148,136.657029,miegun.asahi.zip,VERIFIED,PASSED_ALL_CHECKS
24343,三重郡朝日町,白梅の丘西二丁目,三重郡朝日町 白梅の丘西二丁目,5108107,35.039611,136.658610,miegun.asahi.zip,VERIFIED,PASSED_ALL_CHECKS
24343,三重郡朝日町,白梅の丘東一丁目,三重郡朝日町 白梅の丘東一丁目,5108106,35.040615,136.662722,miegun.asahi.zip,VERIFIED,PASSED_ALL_CHECKS
24343,三重郡朝日町,白梅の丘東二丁目,三重郡朝日町 白梅の丘東二丁目,5108106,35.038292,136.660223,miegun.asahi.zip,VERIFIED,PASSED_ALL_CHECKS
24344,三重郡川越町,大字亀尾新田,三重郡川越町 大字亀尾新田,5108113,35.028618,136.692969,miegun.kawagoe.zip,WARNING,WARNING_WATER_AREA (Ibi River (揖斐川))
24344,三重郡川越町,大字亀崎新田,三重郡川越町 大字亀崎新田,5108114,35.015756,136.691520,miegun.kawagoe.zip,VERIFIED,PASSED_ALL_CHECKS
24344,三重郡川越町,大字亀須新田,三重郡川越町 大字亀須新田,5108112,35.029413,136.689700,miegun.kawagoe.zip,VERIFIED,PASSED_ALL_CHECKS
24344,三重郡川越町,大字北福崎,三重郡川越町 大字北福崎,5108125,35.028868,136.677625,miegun.kawagoe.zip,VERIFIED,PASSED_ALL_CHECKS
24344,三重郡川越町,大字高松,三重郡川越町 大字高松,5108121,35.015206,136.675512,miegun.kawagoe.zip,VERIFIED,PASSED_ALL_CHECKS
24344,三重郡川越町,大字当新田,三重郡川越町 大字当新田,5108111,35.031949,136.681044,miegun.kawagoe.zip,VERIFIED,PASSED_ALL_CHECKS
24344,三重郡川越町,大字豊田,三重郡川越町 大字豊田,5108122,35.020950,136.661191,miegun.kawagoe.zip,VERIFIED,PASSED_ALL_CHECKS
24344,三重郡川越町,大字豊田一色,三重郡川越町 大字豊田一色,5108123,35.024138,136.671095,miegun.kawagoe.zip,VERIFIED,PASSED_ALL_CHECKS
24344,三重郡川越町,大字縄生,三重郡川越町 大字縄生,,35.034731,136.678621,miegun.kawagoe.zip,VERIFIED,PASSED_ALL_CHECKS
24344,三重郡川越町,大字南福崎,三重郡川越町 大字南福崎,5108124,35.021088,136.679139,miegun.kawagoe.zip,VERIFIED,PASSED_ALL_CHECKS
